104011318 56845155 51831590 241394472 81958450 138572329 104014467 223291648 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70579250 138235689 70456276 52970281 82064003 222505027 51786534 56845155 104015074 138235689 64287380 52968783 43316274 155394048 0 0 0 0 0 0 0 0 0 0 0 0 0 0
104015410 138619235 104011494 52970281 104216115 23278112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530100 54739779 36974592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530099 19415848 64287380 239282237 83006692 53558607 43266851 222511939 70529826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
104011318 56832611 42349330 157508451 53883718 56845155 104023606 56832563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530098 138619246 51786371 223291739 115639766 52970281 103973927 36266801 64287232 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70698547 23290723 103974451 21195817 104015410 138636329 103973942 204039011 42219202 157495875 113377280 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70660886 56845155 104010992 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70529668 53035843 70419506 153633577 70254592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70660886 56845096 70424115 40067939 104215315 33554432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70660886 56832611 53884470 56845107 104216115 40055907 104216118 53556224 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530100 52968783 43266048 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70698547 23290664 70697622 52970348 43397766 53560172 43397926 52970348 43397764 57420131 103973942 204038962 70697472 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530100 256059453 83006516 50331648 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70529843 71516968 83006515 19416617 70419508 54735421 70529667 223291715 64238643 20071209 70464564 52973353 70468228 254362408 64287380 55508992 0 0 0 0 0 0 0 0 0 0 0 0
82195222 56845096 83007030 53542912 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
83088434 138636849 104216294 53562920 64287379 223291726 70660902 56845155 104013824 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
83112771 222505027 51655732 52970307 51549747 40067939 42219202 157508402 43266691 223291747 53884470 56845107 70468564 251658240 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530278 53571171 42219202 158229288 115544724 237519683 43267120 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
82064003 223291747 51787494 56847921 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530098 138572329 42218546 155396157 83006692 52973097 64286720 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70698547 23290723 104215318 53633891 104216115 37973024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
83088435 37965352 82039862 53568355 103974643 19484200 64287379 223291715 42194162 156119584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70698547 40067939 42268211 23290723 42350131 19484200 64287379 223291747 42219202 157495808 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70529810 138619203 52704308 53553219 43266691 223291715 52428800 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
83088435 21906216 64287380 239282237 83006515 19415875 64238230 53568355 104216115 16777216 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530100 54732861 83006708 54722560 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70529668 53035843 83112579 223291715 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
83088435 21899331 83112579 223291715 70530100 53035816 64287380 52973105 43157043 40067939 104215330 157496163 104216118 53673984 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70698547 23290723 103974451 19489586 104215172 57420131 104215332 57417728 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530100 41025536 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530100 53560143 70419510 238183278 104260386 153636657 43397942 56845096 70697622 56832835 113246208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70579458 138236713 42267698 156451651 42194162 156117059 43267028 251658240 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70660886 241397347 52880950 57566001 52428800 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
82064003 223553870 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70660886 56845096 70424118 53542912 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530611 23290723 104215316 54722560 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70698034 138636329 42219202 155396163 113414788 57420099 113246208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70529668 53035816 70419412 254365507 42218036 237593393 104216118 52973411 52835894 56845106 43397906 157496163 104215172 256059462 43278998 56832768 0 0 0 0 0 0 0 0 0 0 0 0
70530100 237518159 43242736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70529668 53035825 70530098 138619203 70456276 251658240 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530275 40055139 103973942 204039011 104010980 52968783 43397942 56845166 104014642 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
83088610 138235689 104011314 138636329 103973942 204039011 104009728 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530100 52970281 70455940 54738243 43266691 223291726 70419413 53038659 51631346 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
104011318 56832611 42349330 157496163 104216115 73622371 104015411 53739520 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530100 256059459 43266048 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70660886 56830019 43397926 56845155 104015411 16777216 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530098 138232616 70529686 53568355 103974130 157508401 43397926 56845096 83007030 53616640 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
104010372 52645417 103973942 204038952 70399202 157493315 113415730 138636329 103973942 204026112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70698547 23290723 42219202 157493347 51549747 40067939 42219202 157493315 113415731 33554432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70456564 53568306 104216118 56832544 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70529668 53044017 104216118 56832256 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70529811 37962563 53752452 54739764 64238642 138235689 70530099 53756713 70460468 54735171 42194162 155406080 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
104014468 57420131 42219202 157493315 113415731 24011619 115749654 53618755 113414656 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70456564 52973353 70419698 155396175 43266836 251658240 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70698036 57409536 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530611 23290723 104015414 56845155 51585024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70579251 223281152 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
83243798 56845155 104010978 138235689 64286720 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70660886 56323656 97923715 223291739 115639766 53558607 33554432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70529668 53035776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
83113011 21971752 70419698 155398479 43442982 57566003 103974130 158229358 104014640 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
83243798 52971817 104215172 52645417 104215316 150994944 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
83243798 56845096 70697622 56832323 42194162 156132146 104216114 140731186 70697620 237518159 43242736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530100 54722560 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
104011318 56845155 51703808 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
82195254 56845106 104215318 56845155 104011318 53633843 33554432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70705942 57566002 115508274 157493309 83006902 239623523 42194162 157495602 33554432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
104011318 56832611 115750454 53633841 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70579458 138236713 42267698 156451651 42194162 156117059 42218132 53044017 104216114 138636329 104215312 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530100 54739811 51787318 56845105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70698547 23290723 104215318 53633891 104216115 33554432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530100 52968771 43266048 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70529668 53035816 70423602 138619203 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70698547 23290664 70697622 52970348 43397764 57420131 51656384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
83243798 56845155 42349330 156117053 83006420 251658240 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530100 54739779 70530004 50331648 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70529667 223291727 70529668 55526184 64287380 53038915 42194162 155385856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530100 56832355 42218134 241379438 104010994 156117059 43266560 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70529810 138619203 42218452 52970348 43267778 155398467 42194162 156189480 70399202 157495907 104215172 103375656 83243830 56845155 104018582 53608448 0 0 0 0 0 0 0 0 0 0 0 0
104011318 57566051 51380224 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530100 54739779 69672960 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70660886 56847971 104010800 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70529843 71516968 83006515 19416617 70419508 54735421 70529667 223291715 70529811 37955907 53752884 53749839 43266691 223291715 82968576 0 0 0 0 0 0 0 0 0 0 0 0 0
70530356 56832355 104216118 53563203 42194162 156123936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530292 52968783 43267122 138235689 83113008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70529811 222511939 42218547 19481384 70423508 50331648 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70456374 53633891 104216115 37957888 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70529668 53028931 43397910 56845096 83007030 53542912 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
83088435 38683432 64287380 53553219 70455956 52968783 43311906 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70698547 23290723 103974034 157495552 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
69674547 23290723 104015414 56845155 51585024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70529780 54346543 70254592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70660886 56845155 42218134 238092288 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70698035 222505027 113415222 201326592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
82195222 56845155 52835894 56845105 52428800 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70660886 56845155 42218134 53542912 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
83243814 241394481 115750454 241381742 52428800 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70578176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530099 19415875 70419506 155396419 42194162 156123944 64287380 239284541 82837504 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530098 138235689 70254592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
73806614 56323656 97923715 223291739 115639766 53558607 33554432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
82195222 241397347 52880006 56845105 52597811 55526184 70578836 52973353 70464754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
83243798 56845155 42267286 53542912 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530100 54739791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530100 54739820 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70505524 54346496 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530100 256059453 83006512 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
83243814 56845105 70530100 56832355 52559872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
82064003 223291715 70697472 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70579458 138236713 42267698 156197681 104215172 57420131 42242710 56832323 113246208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70660886 56845096 70697622 56832256 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70596147 24014435 42349187 223291758 51700372 52970281 42218132 50331648 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70660886 56845096 83165827 223291688 83243814 56845155 42218134 53619023 104019510 56845155 53752470 56832256 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530100 54739773 82837504 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530100 55526184 64287382 53568355 103974114 157508401 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
83043891 23290664 70424118 56832334 42218132 52968783 43397942 56830030 43398886 53621536 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70529668 53034307 70529780 52970281 64239044 55508992 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70698547 23290723 42350131 19489586 104216118 56832579 113377280 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
83088435 21899331 83112579 223291715 70530100 54739753 70419412 254362408 81990290 140718691 104216118 53619043 53884470 56845107 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530274 138235689 64286720 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530274 138625832 70423508 53044017 103974454 52978531 51700355 223291709 83006514 138815784 73569378 156117053 83006420 251658240 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70698547 23290723 42219202 157493315 113415731 21195776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530100 52970281 42218740 52973097 64287380 55526184 81957844 253755392 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70529667 223291715 53752884 53756722 70530004 53560131 42267284 54739761 42218132 53625667 70464324 52428800 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70553600 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70529812 54732867 43266691 223291715 42218258 155396175 43267123 37962536 64287380 239282237 83006515 35651584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
83088435 21899331 83112579 223291715 70530100 54733123 42194162 155396174 51548806 53633891 104216115 36266803 104216118 56832768 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70529811 222511912 64287380 54732867 43156530 155398432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
83088435 21906216 64287380 239282237 83006515 19415875 43266692 53035843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530100 54732861 83006516 54739712 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530099 19415875 70419412 254365251 51631346 157495907 104216118 53616640 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530098 138619203 70254592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530294 53568355 103974454 53553475 42218130 138619203 83113523 56845155 103974134 53633891 104216115 36266803 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70660886 56845155 104011491 56830019 43443763 40067939 104215334 53689679 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70698036 52645376 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530293 2637139 43156532 53038947 51787314 138636329 103973942 204039011 51656384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70529811 37962563 42194162 155401539 51655732 53691186 70530099 69747497 70464564 54735912 83006514 54730752 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
104011318 57568867 51380224 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70698547 23290664 70697622 52970348 43397764 57420131 51380224 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70456370 139405635 70529826 138619203 70464564 54735912 70423603 86524713 70529892 256066344 70423604 53890883 55850035 71512899 64238371 16777216 0 0 0 0 0 0 0 0 0 0 0 0
82195222 56845155 104010992 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530100 54739779 70529667 223291727 70529024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70579252 52968783 43311748 52970281 70419412 254365507 43397910 52970281 104216118 53560096 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70575154 138235689 83243798 56845155 104010996 52970281 70254592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530098 138619203 113246208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
83243798 56845106 104216118 56832611 51380224 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70529668 53038947 51787314 140716099 113415734 53560172 43442982 241379439 104014804 254362408 70423172 53035776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530100 54731587 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70530100 54739779 70399024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70660886 56845155 104010806 201326592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70529668 53038915 42218132 50331648 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
82195222 56845096 104215314 156444733 83006083 223291747 52835894 52973097 104215328 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70575328 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
