83266735286035049717597995008 15653398185961396297065824256 0 0 0 0 0 0
83421650174075614462526619648 175234053503092623079664254976 0 0 0 0 0 0
83421650174020709249881997312 174305598531276422322436702208 63228029291664720466307710976 0 0 0 0 0
83267245301320266640246439936 0 0 0 0 0 0 0
83466112287529500299948457984 16947431426337600718417952768 62536349186150670951417643008 20866255093423817780719779840 0 0 0 0
83267246194522470475427217408 0 0 0 0 0 0 0
83266941970849518194056495104 30508690540850831828172406784 263616327987144826831996190720 258501171585662699696499458048 75897142390007221680013836288 0 0 0
97038990606214797486416986112 0 0 0 0 0 0 0
98093509568662967392254558208 70102987118452339057612554240 67110914128840092491674812416 0 0 0 0 0
98122241995792523472788258816 16154963500804285090322448384 185953099784078454184476672000 268443656515451356752920969216 0 0 0 0
83267455449278084781189365760 174093643899385571668811317248 0 0 0 0 0 0
96884075286375996606134616064 228728765071087839854408499200 0 0 0 0 0 0
83267243316625393232761585664 199256299148133503865198739456 0 0 0 0 0 0
83466112287529764182739124224 175234053560739894578657624064 0 0 0 0 0 0
98093510306496666359245570048 175234036160843586055658536960 263616327890192178478894284800 0 0 0 0 0
83466112361316740477577330688 175229595646775104637111369728 263616365669234168520694038528 0 0 0 0 0
83266903306444789446560710656 199369492458003123099471446016 0 0 0 0 0 0
98093510235867839303100923904 199256299135370302521230753792 63242351506962968757439299584 0 0 0 0 0
83267245309078754937368739840 0 0 0 0 0 0 0
83266735286035049717597995008 204318134921429247558741393408 0 0 0 0 0 0
98093510235837563150918483968 204323217150756751690556243968 62539604076190291098228228096 253208772454691891252662632448 0 0 0 0
83466112287529764182739124224 174286255650216921414991085568 67786888557431487084124700672 0 0 0 0 0
83267245248793306442596614144 0 0 0 0 0 0 0
83267245303921095425052901376 175446827695084847582695915520 67110844327408264195071803392 0 0 0 0 0
83325517317547949876827914240 16154289359889519125731475456 297105609428491265975789813760 0 0 0 0 0
83421650985745002487512825856 174263181235717403475017990144 0 0 0 0 0 0
96884075287528830149811240960 0 0 0 0 0 0 0
83421650174075614462526619648 0 0 0 0 0 0 0
83267848453112964998087311360 0 0 0 0 0 0 0
83465507151323667394124054528 199374547161054738874940522496 0 0 0 0 0 0
83266735286034926572295684096 75575412965912646066703958016 62539965379794263100086026240 252899287444870546183937851392 51094822641798759384847745024 0 0 0
83267246112977005883466711040 0 0 0 0 0 0 0
83266735286034961756667772928 204323211831230233758278877184 0 0 0 0 0 0
83267451848059085247385436160 175234038779209352626728599552 67110927115351517985245233152 0 0 0 0 0
98093717351023893318249480192 218677994364052066253213270016 0 0 0 0 0 0
83267245301326846117827051520 303356455757975066190997880832 62616996616565174623954534400 0 0 0 0 0
122794890740526526140755476480 254462216075013802321409736704 63444427013375739088580116480 0 0 0 0 0
83267246194522505659799306240 0 0 0 0 0 0 0
83421650174009309513325215744 175234039098486840922090766336 0 0 0 0 0 0
83267243315131324056381423616 175234036123915089458011045888 67110844381545613103227469824 0 0 0 0 0
122793773882437844710553812992 174090390821667202857368027136 163672888801704491144731164672 0 0 0 0 0
83466112287529764182739124224 199989059334683266907958673408 185935288506815431229436854272 0 0 0 0 0
83180429318535925519160967168 248206977876718745117274406912 0 0 0 0 0 0
83266735286070990553686736896 242636247699934533880228347904 0 0 0 0 0 0
83266904044343825792520683520 15865735635367824877661716480 63464725234999148999274921984 103727362104601931908248502272 0 0 0 0
122798609606715726272565084160 199374547228996078037823913984 63301853365102733041382457344 0 0 0 0 0
83180429315919281359100575744 199601606225825082860885770240 0 0 0 0 0 0
83465509155267699665176363008 0 0 0 0 0 0 0
83267848453112964998087311360 175230261090940639868100804608 0 0 0 0 0 0
83325273309111864003481567232 0 0 0 0 0 0 0
98276930645500441644106776576 75074090041161803175156514816 0 0 0 0 0 0
83421650171782297089776549888 204790695159488724551656800256 0 0 0 0 0 0
83266735286034750650435239936 0 0 0 0 0 0 0
98122524455826820779445583872 244167460332703624107044896768 186804254663756714518461284352 0 0 0 0 0
98276930628465312170787209216 70125207042621886905440010240 0 0 0 0 0 0
98276930645500177761316110336 243935256588399487508147077120 166146059276154902157207797760 103677478290150598022801653760 0 0 0 0
83267245309033455058304368640 0 0 0 0 0 0 0
122794890740581695236190765056 0 0 0 0 0 0 0
97039028385146713220136828928 175234038803564995333408686080 0 0 0 0 0 0
83474842913309245060440653824 199256299163315701159018102784 185937988168618317704043954176 0 0 0 0 0
122794890740526526140755476480 174259403342531107758847033344 0 0 0 0 0 0
83325517317547949876827914240 16154289359889519125731475456 62623322457739233953331544064 252849253024038921148146122752 0 0 0 0
83267245309109330156713934848 174259403342531107758847033344 0 0 0 0 0 0
83466112287529764182739124224 175234053560738698310006603776 0 0 0 0 0 0
83267245301320213863688306688 0 0 0 0 0 0 0
83266735286034926572295684096 204318134921429247558741393408 0 0 0 0 0 0
83466112287529500299948457984 16947431426194521270295461888 0 0 0 0 0 0
98276930645500441644106776576 199256299128587177794969010176 0 0 0 0 0 0
83267245309109189419225579520 0 0 0 0 0 0 0
83266734854236725621314027520 15633625389921964454792134656 183447239571602289486613970944 0 0 0 0 0
83267245318312435995245543424 200205610510205629276824272896 0 0 0 0 0 0
83266903306444789446560710656 16947422059742405173354430464 184395991641828654372429496320 250148708189177946362345422848 122803466543879394185036431360 0 0 0
122794890743752229373859594240 0 0 0 0 0 0 0
83267245309109189419225579520 0 0 0 0 0 0 0
83421650174088263244292554752 0 0 0 0 0 0 0
83266941970849518194056495104 30508690540850831828172406784 263616328014813676305165320192 258501227537368345481616293888 97952005608455714251393204224 0 0 0
83267547549767339652539219968 75575411245587778917959204864 0 0 0 0 0 0
83267471974911444383216697344 75075446618179748289402896384 0 0 0 0 0 0
83266904856000565035740954624 15634067544541627539787874304 0 0 0 0 0 0
83180205006416430693397561344 242636247699934533880228347904 0 0 0 0 0 0
83266735286004650420113244160 174091299311390990486822977536 0 0 0 0 0 0
98093510309654815597939130368 199371451650976943058458771456 0 0 0 0 0 0
83466112287529764182739124224 242636247699934533880228347904 0 0 0 0 0 0
82257186467915135008032948224 175230261090940639868100804608 0 0 0 0 0 0
83266867518061089629767991296 0 0 0 0 0 0 0
83421650174075878345317285888 0 0 0 0 0 0 0
83465508700773731537363402752 0 0 0 0 0 0 0
97038990606215061369207652352 174263181235717403475017990144 0 0 0 0 0 0
83421650174075878345317285888 0 0 0 0 0 0 0
98276950346622883667489325056 244767735035642576943882174464 0 0 0 0 0 0
83324003191118701237448474624 0 0 0 0 0 0 0
83267243973161395956041646080 204321175331267318711375101952 282497324436135049903787212800 0 0 0 0 0
83267243315144834855263535104 0 0 0 0 0 0 0
87135470289638437914473922560 204790695159488724551656800256 0 0 0 0 0 0
97038991417884185511403192320 174263193414258347593022046208 62539896983012807707971289088 0 0 0 0 0
98276930645500441644106776576 0 0 0 0 0 0 0
83267245309109242195783712768 0 0 0 0 0 0 0
83267245309109365341086023680 0 0 0 0 0 0 0
83238231087708756994959605760 0 0 0 0 0 0 0
83267246194522470475427217408 0 0 0 0 0 0 0
98276949534966144424269053952 244554973536123367948424314880 0 0 0 0 0 0
96884075286375855868646260736 0 0 0 0 0 0 0
83325517317547949876827914240 174266912837103087348195786752 67095764817767500910201667584 0 0 0 0 0
83421650174075614462526619648 242636247699934533880228347904 0 0 0 0 0 0
83345219708751220301912604672 205153601289755512773663522816 59421121885698253195157962752 0 0 0 0 0
83421650174075614462526619648 203801877316326378554804666368 63302169722336796220999073792 250493525019782272593287970816 0 0 0 0
83267245309109154234853490688 0 0 0 0 0 0 0
83267245312567830787743809536 175234036122762167953404198912 0 0 0 0 0 0
98040921968803469630206115840 244148029259844501231194079232 67093057413989425054025252864 0 0 0 0 0
83266735286028294318156939264 15652964720060597209325895680 0 0 0 0 0 0
83466112287529764182739124224 174286255718383264637382557696 0 0 0 0 0 0
98093510235837563150918483968 204323217150757209087393398784 300298127870900526748159442944 268443424053036835963716763648 0 0 0 0
83267451099270081119652937728 0 0 0 0 0 0 0
83267451100985952577681096704 174266895491541969457607868416 263616320986137076497974820864 100942048247235921517182189568 0 0 0 0
83466112287529764182739124224 199374547228995339166010048512 0 0 0 0 0 0
83267245301326846117827051520 70122329931593203518265098240 299581489507062026525588062208 0 0 0 0 0
83266734854236672844755894272 15827503349526369286077022208 64625303342351051436056379392 253858857199144588337672617984 0 0 0 0
83294988971447950137255526400 0 0 0 0 0 0 0
83266905298692023507285442560 204321177067566928727426203648 44818252185521959750057590784 100024255579002640485486428160 0 0 0 0
98093510235837563150918483968 204323217150757209087393398784 183459421142658906912412663808 268384145253043275867564802048 0 0 0 0
83266904856000441890438643712 199369484520048280782550073344 0 0 0 0 0 0
98093510235867839303100923904 199256299135370302521230753792 62613671843484173254820626432 0 0 0 0 0
83267245309078754937368739840 14855280471424563298789490688 0 0 0 0 0 0
83267243973161395956041646080 70624331109220151687087390720 63299355915021983587615375360 0 0 0 0 0
83267243316831556061016096768 0 0 0 0 0 0 0
83267474338731631360794951680 204321177058339053090944057344 67110914128665534025649094656 268384145253015304291754180608 0 0 0 0
83421650174075878345317285888 199369505217336226831266742272 63385585146407562591806160896 0 0 0 0 0
83465509134314702398835130368 0 0 0 0 0 0 0
83267472934142153808299425792 76195072524678132078190002176 240886746913254892258302361600 0 0 0 0 0
83266904044343825792520683520 303357060252040283146525081600 82343310834119212589996048384 100006287564831131844153966592 0 0 0 0
122794890743764614272834863104 0 0 0 0 0 0 0
83466112287529500299948457984 16947431426194521270295461888 0 0 0 0 0 0
83180200661278067274257793024 204323212428390726217748185088 102150351462972612570859438080 100044912672134341479756726272 75839282604923329763782688768 0 0 0
97038990606215061369207652352 0 0 0 0 0 0 0
83267245309109189419225579520 204555330830574539636593393664 0 0 0 0 0 0
83325273740661768840632336384 15653410062562325300433125376 62536270353994032505648316416 0 0 0 0 0
83320436051207878538950606848 175234038780362274131335446528 0 0 0 0 0 0
83267243316831556061016096768 0 0 0 0 0 0 0
98276930645500230537874243584 249506648690668197394406965248 0 0 0 0 0 0
83266735286048701253968461824 199374547229220202488029773824 284970543554331481380296327168 91688755789989971091234226176 0 0 0 0
83267245309073160622206615552 0 0 0 0 0 0 0
83267245309109189419225579520 0 0 0 0 0 0 0
83421650174075878345317285888 0 0 0 0 0 0 0
83266735286048560516480106496 0 0 0 0 0 0 0
97038990606214797486416986112 199256299104296168779816108032 62539594899994498279134986240 0 0 0 0 0
83320640866182898050056323072 0 0 0 0 0 0 0
83266640826812212541552328704 0 0 0 0 0 0 0
83267472934142153808299425792 204556160273615174680438636544 67110914128822078093165330432 0 0 0 0 0
83267454044676222329718571008 75575411231869137153825964032 163652669722611934559484248064 0 0 0 0 0
83238231087722267793841717248 0 0 0 0 0 0 0
98094114702573195941143117824 229702814042079113442058305536 0 0 0 0 0 0
98276949534966144424269053952 244554973536123367948424314880 0 0 0 0 0 0
87135470291932019170014658560 0 0 0 0 0 0 0
83267245320850900480524550144 0 0 0 0 0 0 0
83267471974911444383216697344 0 0 0 0 0 0 0
83267245301326846117827051520 0 0 0 0 0 0 0
83421650174009309513325215744 174090392616801451377294311424 0 0 0 0 0 0
83266904044343825792520683520 15634067520331001620718419968 0 0 0 0 0 0
83267245312567830787743809536 16156331179379391909563727872 64625324407322916201531703296 0 0 0 0 0
83466112287529764182739124224 174286255718116989309414277120 0 0 0 0 0 0
83421650174075931121875419136 0 0 0 0 0 0 0
83266734850777908330935353344 199369492458003123099471446016 0 0 0 0 0 0
83267472934142153808299425792 204632706919758023329843249152 185953098413197927261640065024 0 0 0 0 0
83325876892454203315682541568 204940830640651489508872683520 302304667296899343004215541760 253549595379380988850141659136 97996796391918818715003518976 16390858693351334294616801280 0 0
122794890726458406804756889600 175234053507926744698437238784 63224821855737178011939635200 0 0 0 0 0
83421650174075614462526619648 303588567789327475419172044800 297105609428491265975789813760 0 0 0 0 0
122794886377655116043542069248 175234053503093186029617676288 0 0 0 0 0 0
83320436051207878538950606848 175229589404939776807632109568 63212313256009730287036530688 0 0 0 0 0
83325876966253828392286683136 174267729464936217302064431104 0 0 0 0 0 0
83421687953020126201454264320 16154963500804478604368936960 62534501559890097589935144960 0 0 0 0 0
83267472934142153808299425792 204557743496819401223896563712 281102230945203622424994643968 0 0 0 0 0
83266734850777908330935353344 0 0 0 0 0 0 0
83266735286028294318156939264 203800953522811133022982635520 0 0 0 0 0 0
83325517317547949876827914240 174266912905003436717595688960 185937928991463329243802370048 0 0 0 0 0
98122185770146986103559684096 0 0 0 0 0 0 0
98093510235867839303100923904 199256299135370302521230753792 59421121885698253195157962752 0 0 0 0 0
83266941970849641339358806016 15827503325368920147373326336 62613653264212902009056002048 0 0 0 0 0
98122523791714883873626128384 75074531968842490587557920768 0 0 0 0 0 0
83421650174075614462526619648 249510455918083070794997432320 0 0 0 0 0 0
83267455449278084781189365760 174091231359206209722676936704 0 0 0 0 0 0
96884075287528830149811240960 175230246333545380900459511808 0 0 0 0 0 0
83267245301320266640246439936 0 0 0 0 0 0 0
83266734854236672844755894272 204318134921429247558741393408 0 0 0 0 0 0
98276930645500177761316110336 242636247699934533880228347904 0 0 0 0 0 0
98093510232697428310734405632 0 0 0 0 0 0 0
83421650174075878345317285888 0 0 0 0 0 0 0
83465507151323667394124054528 174820344922832295695910699008 0 0 0 0 0 0
83321041262975422652145991680 175229595589093458006587211776 183691861882761677437881286656 0 0 0 0 0
83267245309109189419225579520 204318134921429247558741393408 0 0 0 0 0 0
83267451100985952577681096704 16947434740721724258483437568 186789012768472028182795517952 0 0 0 0 0
83267471974911444383216697344 174091223753527264572499558400 0 0 0 0 0 0
83466112287529764182739124224 199374547228994142897359028224 0 0 0 0 0 0
83421688767834803577135562752 174266912905269430570587258880 47303803698842179796685815808 253777708053502956354320465920 0 0 0 0
98276930645500441644106776576 0 0 0 0 0 0 0
83267451848059138023943569408 70103429279895373392493150208 67114238448891684017286414336 0 0 0 0 0
83344611598449944369161043968 0 0 0 0 0 0 0
83421650174075878345317285888 0 0 0 0 0 0 0
83267471974911444383216697344 0 0 0 0 0 0 0
83266734854236725621314027520 15866183965130471260871983104 262695699099748905724489498624 250454608334485125166578794496 83141404562353597125398364160 0 0 0
83266735286034926572295684096 204318134921429247558741393408 0 0 0 0 0 0
122794890740526526140755476480 174259403342531107758847033344 0 0 0 0 0 0
83267455449265699882214096896 0 0 0 0 0 0 0
98093510235867839303100923904 70275549835254293688651612160 185938650791290930548904558592 0 0 0 0 0
83421650159952589913883410432 199369501915589714018998157312 67096709019893334076012101632 0 0 0 0 0
83267472934142153808299425792 204632694191585818001033658368 263616365715926891322945830912 98202253253115942490557382656 0 0 0 0
83325876892454467198473207808 15636488096468879600890413056 63302155283436718627510812672 271108868603498280202908205056 0 0 0 0
87135470291932019170014658560 15633625389971959248507109376 63319722486752993707705761792 250145396744605498555437678592 0 0 0 0
98093510235837563150918483968 204323217150640115497081765888 164506140651846052459589926912 171265136761425634327816830976 0 0 0 0
83319928022097970255982755840 244558695692776086082311684096 0 0 0 0 0 0
98122015777327383510020784128 199989152011345114075324481536 185938650791290930548904558592 0 0 0 0 0
83266734854236725621314027520 204322000269662119080662925312 44818284005833057313212071936 256644388477155251774874976256 83136906075720533176790024192 199369490731947618938944225280 0 0
83267245308873577271532716032 0 0 0 0 0 0 0
82257186467914871125242281984 12111728215676576275237961728 0 0 0 0 0 0
83266735286035049717597995008 0 0 0 0 0 0 0
83267547532775170297540116480 204321857109210142629571854336 0 0 0 0 0 0
83325876892454467198473207808 174259403342531107758847033344 0 0 0 0 0 0
83266903306444789446560710656 12111718493053512322817982464 184395991641828654372429496320 268372235444773478622335860736 122797849053175573049954533376 0 0 0
83267243316831556061016096768 15653410062562325300433125376 184318630987814933223757053952 0 0 0 0 0
83325517317547949876827914240 174266912905003331164479422464 300307799226588863777942274048 0 0 0 0 0
90849290409788159994712031232 174263181235717403475017990144 0 0 0 0 0 0
98122523791714883873626128384 75074531968842490587557920768 0 0 0 0 0 0
83267542577449511759273525248 0 0 0 0 0 0 0
83465509135743944369641619456 0 0 0 0 0 0 0
83319928022097970255982755840 244558678310061502718940282880 67110913901966757663258705920 0 0 0 0 0
96884075286375996606134616064 174265372413765454990397145088 0 0 0 0 0 0
83421650174075878345317285888 75074090041161803175156514816 0 0 0 0 0 0
98093510235867839303100923904 199256299135370302521230753792 183459408119723115300576559104 0 0 0 0 0
83267848453112964998087311360 0 0 0 0 0 0 0
83267245309109189419225579520 0 0 0 0 0 0 0
98093510235867839303100923904 199256299135370302521230753792 0 0 0 0 0 0
83136683676622073666956427264 174286255718383264637382557696 0 0 0 0 0 0
83465507151323667394124054528 16944304287718642512681762816 0 0 0 0 0 0
83267451848059085247385436160 175229586135398012349480697856 185938650791291704605090512896 0 0 0 0 0
83421650174075667239084752896 254462216075224627078966018048 0 0 0 0 0 0
83267245312567830787743809536 175234053560735390979030253568 64625324554896868791208116224 0 0 0 0 0
83325876892387951143039270912 204940147155232550586633158656 25023593319135072244404846592 0 0 0 0 0
83267451100985952577681096704 15633621878177788514097168384 302301968409114185965219348480 0 0 0 0 0
83266941970849641339358806016 16774026196843809306518224896 42806612635646817610670014464 0 0 0 0 0
83267471974911444383216697344 175234038784852749987916808192 184321944935845703065469452288 20866255096947009277881483264 0 0 0 0
83325876892454467198473207808 70102987118452339057612554240 0 0 0 0 0 0
83267245309109189419225579520 0 0 0 0 0 0 0
83466112287529500299948457984 174090412325066514448756244480 67093044735418933635213950976 20866255093423817780719779840 0 0 0 0
98122524455826820779445583872 15828410019680256426795597824 65545921604852937248112377856 262183686419411748992449511424 97996795506474962439456686080 0 0 0
83267245309109189419225579520 16156331179379394108586983424 64604995800205783096298045440 0 0 0 0 0
83267451848059085247385436160 70103429279895373392493150208 67114238448891684017286414336 0 0 0 0 0
83266735305317211522184773632 0 0 0 0 0 0 0
97038990606214797486416986112 199582255457553605878660202496 0 0 0 0 0 0
83267246112983708506349633536 199992836932941454217215737856 263616327890297626042044514304 250447490487416799679976833024 0 0 0 0
83465507815330015999304925184 218675576512412836994863857664 63232690267383312806133628928 0 0 0 0 0
83267472934142153808299425792 15653410378553032491768217600 25003076182425986870991126528 0 0 0 0 0
83466112287529764182739124224 174264497595374503388621307904 0 0 0 0 0 0
83465507151323667394124054528 217877446914226928382245863424 0 0 0 0 0 0
98093717351023893318249480192 16947431426194521270295461888 0 0 0 0 0 0
98122185770146986103559684096 0 0 0 0 0 0 0
83266903309903553960381251584 16156326745243285191630258176 64620759369251887843591061504 99963658172294457198104281088 0 0 0 0
83267474338731631360794951680 70122329931737661753968820224 0 0 0 0 0 0
83170529915374445778161369088 15803078314002432571759132672 0 0 0 0 0 0
122794891552183265383975747584 175230430030129246995709165568 0 0 0 0 0 0
83325271756172935116099682304 0 0 0 0 0 0 0
83325876892454467198473207808 204944599631828157002497916928 0 0 0 0 0 0
83267245309109189419225579520 16156331192911527914323836928 0 0 0 0 0 0
98094114704866742012311764992 303588576679645090505994272768 0 0 0 0 0 0
97038991417884185511403192320 41420457625265146733459931136 0 0 0 0 0 0
83466112287529500299948457984 175230266233156957217964949504 163672888801884635129825984512 0 0 0 0 0
83325876892454467198473207808 15634974214695870922273849344 67114238726458882053617221632 0 0 0 0 0
122794890740526526140755476480 254462216075013802321409736704 106724995386858713951038865408 0 0 0 0 0
98093509571821116630948118528 243435225828708655504048521216 0 0 0 0 0 0
83267243973161272810739335168 199256299148133679787059183616 67110914128842344291488497664 0 0 0 0 0
83466112287529764182739124224 174286255718382209106219892736 67786888557431487084124700672 0 0 0 0 0
83266735286070990553686736896 15633625389971486458507165696 63212313256009730287036530688 0 0 0 0 0
83267451100985952577681096704 16468228765215839293735436288 281089760170236658669282394112 0 0 0 0 0
83267243316831432915713785856 0 0 0 0 0 0 0
83267246194522470475427217408 0 0 0 0 0 0 0
83421650157070286152366292992 199256299128587916666782875648 263616340876700006370418622464 0 0 0 0 0
83266735286048613293038239744 75575412972780635498443964416 163199896303069904002168651776 268443418567205683485296558080 0 0 0 0
83180202650096936118646734848 0 0 0 0 0 0 0
83267246194546202334401134592 0 0 0 0 0 0 0
83266735286070990553686736896 243932216178561416355513368576 0 0 0 0 0 0
97038990606215061369207652352 242636247699934533880228347904 0 0 0 0 0 0
83266735286035049717597995008 0 0 0 0 0 0 0
137650167596444420087908139008 175234053560735109504053542912 0 0 0 0 0 0
83267471977814102303987204096 75884897982480735220950630400 67095764551015011283745374208 0 0 0 0 0
83319928022097970255982755840 244558695760676716926688296960 181379420684225936987059650560 0 0 0 0 0
122804562147083495950711259136 175230275667554161812440088576 0 0 0 0 0 0
83266904044343702647218372608 15634075225238214757587091456 183467568414856872959997378560 252897983884931348207551643648 0 0 0 0
98122524455826820779445583872 204321180600235195773768171520 0 0 0 0 0 0
83421650174075878345317285888 0 0 0 0 0 0 0
83266924197391600859371012096 70297696190346236612222910464 62536349186150679747510665216 171193856988608246741083357184 0 0 0 0
83267243316831556061016096768 15827503325314876951844880384 262695699126736269094670041088 258468714061723124084596801536 51080481976013048892331393024 0 0 0
98093717351023893318249480192 199992839522308402050158821376 0 0 0 0 0 0
83267243973161272810739335168 199256299148133679787059183616 262695730929391461715555647488 0 0 0 0 0
83267245309109189419225579520 75075446618179748289402896384 0 0 0 0 0 0
83319928022097970255982755840 244558695760941514511028846592 0 0 0 0 0 0
83267246194552605890121302016 0 0 0 0 0 0 0
83266735286048261449317351424 0 0 0 0 0 0 0
83421650174075667239084752896 249506648690668197394406965248 0 0 0 0 0 0
83465507151042192417413398528 0 0 0 0 0 0 0
83267243316830430161109254144 175229589677173754111016828928 67093058594580262919157579776 0 0 0 0 0
83267471974911444383216697344 80006508613232426382042071040 62534501559905860188630941696 0 0 0 0 0
83465511499557252802476507136 0 0 0 0 0 0 0
83170530800795643318082994176 0 0 0 0 0 0 0
83325479540298304525791395840 174266912905003120058246889472 240886687656486676960288702464 0 0 0 0 0
83421650159952589913883410432 199369501915589714018998157312 0 0 0 0 0 0
83267245309109066273923268608 0 0 0 0 0 0 0
83319928022097970255982755840 244558695692919005001736519680 186789445322290548634999062528 250145080325296025931494719488 0 0 0 0
83266734854236725621314027520 199427530410044509240539742208 0 0 0 0 0 0
83267848453112964998087311360 174265308739420657698058797056 183467616730549824595387482112 0 0 0 0 0
83180202650090180719205679104 0 0 0 0 0 0 0
83266904044343702647218372608 199371456976294843820929974272 64625305758874525092007641088 91703262902724908337357389824 0 0 0 0
122794891552250819378386305024 0 0 0 0 0 0 0
83466112287529764182739124224 70102987118452339057612554240 0 0 0 0 0 0
83267243315144834855263535104 0 0 0 0 0 0 0
83466112287529764182739124224 303588567789141455643938390016 0 0 0 0 0 0
83267245312249324259409657856 204538400671024486137588613120 163672888801861870841084510208 0 0 0 0 0
83320098034755119967530647552 303588578971824459925222850560 62536270081324006482873679872 0 0 0 0 0
98093717351023893318249480192 175230246333545380900459511808 0 0 0 0 0 0
90849290409788159994712031232 0 0 0 0 0 0 0
83266925009048340102591283200 174092827529453678019848699904 63397094011873641291801690112 171193856988608246741083357184 0 0 0 0
83325876892454467198473207808 15634974245879091610326663168 0 0 0 0 0 0
83267245312568006709604253696 204323229221989160849808293888 67110913898566759846919536640 0 0 0 0 0
98276930645500441644106776576 243940376427843815102442635264 0 0 0 0 0 0
83267245301320266640246439936 0 0 0 0 0 0 0
83267243315144834855263535104 174090412325066338526895800320 0 0 0 0 0 0
97039029196737147514155696128 199989076453482443692163727360 280504152721773295421221765120 0 0 0 0 0
83267245309109066273923268608 14855280471424563298789490688 0 0 0 0 0 0
98122523791714883873626128384 15634981898917699126908944384 240868877750101964312643895296 0 0 0 0 0
83319928027875226560782925824 15655845314038858889788653568 67110844326205380882098814976 0 0 0 0 0
83325876895624737453351370752 15656676440213545199599616000 281089760170236658669282394112 0 0 0 0 0
